skeptycal/super-markdown	The core markdown processor for dev.to	public, fork	2016-12-10T17:28:37Z
skeptycal/svm_classifier	ISOE532C Lab Project	public, fork	2018-10-28T07:37:05Z
skeptycal/swift	Swift for TensorFlow project home page	public, fork	2019-02-13T07:41:19Z
skeptycal/tenfourfox	Mozilla for Power Macintosh.	public, fork	2020-10-23T21:57:46Z
skeptycal/tensorflow	An Open Source Machine Learning Framework for Everyone	public, fork	2022-04-12T21:59:43Z
skeptycal/thank-you-github	An open letter of gratitude to GitHub	public, fork	2018-10-30T19:18:34Z
skeptycal/thanks	Finding ways to fund the packages you use.	public, fork	2018-08-25T05:41:49Z
skeptycal/thats-not-science	📽s from "That's not [data] science!"	public, fork	2018-09-04T09:48:36Z
skeptycal/the-art-of-command-line	Master the command line, in one page	public, fork	2018-10-19T16:35:02Z
skeptycal/the-book-of-secret-knowledge	:no_entry: A collection of awesome lists, manuals, blogs, hacks, one-liners, cli/web tools and more. Especially for System and Network Administrators, DevOps, Pentesters or Security Researchers.	public, fork	2019-02-08T19:38:10Z
skeptycal/the-graph	SVG custom elements for FBP graph editing and visualization. Used in noflo/noflo-ui	public, fork	2018-10-25T09:08:35Z
skeptycal/the-holy-grail-of-algorithms	Algorithms Analysis + Code in Python	public, fork	2018-11-14T05:02:40Z
skeptycal/three.js	JavaScript 3D library.	public, fork	2014-06-26T00:25:57Z
skeptycal/todolistapp	simple to-do list application, integrating devise, acts_as_api, and rails-spec	public, fork	2020-11-02T15:56:13Z
skeptycal/tweepy	Twitter for Python!	public, fork	2018-12-26T21:10:03Z
skeptycal/tweet-freq	A simple tweet frequency counter, in Clojure.	public, fork	2012-10-04T04:57:23Z
skeptycal/twitter-bot		public, fork	2018-10-29T13:32:55Z
skeptycal/twitter-scraper	Scrape the Twitter Frontend API without authentication.	public, fork	2021-12-13T20:46:14Z
skeptycal/twitter-userstyle	Bring the aesthetic of Twitter for iOS to the new Twitter.com.	public, fork	2015-07-31T16:39:05Z
skeptycal/twitter-utils	Collection of twitter utilities	public, fork	2020-05-24T07:06:24Z
skeptycal/twitter_api_example	Simple example for using twitter api in a node js app	public, fork	2017-02-14T12:39:31Z
skeptycal/twitterbots	A twitterbot workshop using Tracery and CheapBotsDoneQuick	public, fork	2018-05-14T15:28:01Z
skeptycal/two.js	A renderer agnostic two-dimensional drawing api for the web.	public, fork	2019-03-13T10:01:37Z
skeptycal/ubuntu-tweaks	Just automating some tweaks that I have to make everytime that I install Ubuntu	public, fork	2016-05-04T18:35:34Z
skeptycal/uefi-ntfs	UEFI:NTFS - Boot NTFS partitions from UEFI	public, fork	2018-10-12T15:13:14Z
skeptycal/uefi-simple	A simple 64bit UEFI application of Hello World! without using any UEFI toolkit.	public, fork	2018-10-12T15:15:48Z
skeptycal/ukpolice	:uk: :police_car: R package to pull police data from the uk police data repository :police_car: :uk:	public, fork	2018-06-08T01:56:29Z
skeptycal/underrated_ds_skills	An analysis of Twitter responses to the question "What is the most underrated skill for a new data scientist?"	public, fork	2018-02-04T16:19:57Z
skeptycal/unetbootin	UNetbootin installs Linux/BSD distributions to a partition or USB drive	public, fork	2022-01-15T06:47:57Z
skeptycal/unicode-in-python	slides for Unicode In Python, Completely Demystified (PyCon 2008)	public, fork	2017-09-19T01:20:20Z
skeptycal/unicode-properties	Provides fast access to unicode character properties	public, fork	2018-09-10T20:28:36Z
skeptycal/unix-tricks		public, fork	2014-07-03T07:51:09Z
skeptycal/unpaywall	Firefox/Chrome extension that gives you a link to a free PDF when you view scholarly articles	public, fork	2021-03-20T04:46:41Z
skeptycal/urlquote	Fast url quoting / unquoting for Python	public, fork	2018-10-26T11:14:27Z
skeptycal/useful-python-scripts	some useful python scripts used in ctf	public, fork	2019-02-09T01:08:43Z
skeptycal/using-tensorflow-with-r	using tensorflow with r	public, fork	2018-11-04T17:43:30Z
skeptycal/v8	The official mirror of the V8 Git repository	public, fork	2018-10-09T20:02:41Z
skeptycal/visualize	Procedural generation experiments.	public, fork	2016-07-27T04:22:37Z
skeptycal/volunteer-opportunities	opportunities for volunteers to assist NumFOCUS	public, fork	2017-03-30T20:11:14Z
skeptycal/vsc-material-theme	Material Theme, the most epic theme for Visual Studio Code	public, fork	2022-02-27T08:38:33Z
skeptycal/vscode-live-server	Launch a development local Server with live reload feature for static & dynamic pages.	public, fork	2022-02-19T05:19:11Z
skeptycal/vscode-markdownlint	Markdown linting and style checking for Visual Studio Code	public, fork	2020-10-23T22:56:25Z
skeptycal/vscode-python	Python extension for Visual Studio Code	public, fork	2021-03-12T14:10:35Z
skeptycal/vscode-sort-lines	Visual Studio Code extension to sort lines of text	public, fork	2021-08-12T22:33:59Z
skeptycal/vscode-theme-generator	Easily generate themes for VS Code with only a few colors	public, fork	2018-11-29T19:26:25Z
skeptycal/vscode-theme-generator-quick-start	Get started quickly building a theme with vscode-theme-generator	public, fork	2019-03-24T01:37:47Z
skeptycal/watcher	A daemon that exposes various system related information efficiently over a local socket	public, fork	2018-01-02T05:35:40Z
skeptycal/watchman	Watches files and records, or triggers actions, when they change.	public, fork	2022-04-12T08:13:32Z
skeptycal/web-audio-recognition		public, fork	2018-08-01T13:19:48Z
skeptycal/web-build-make-template	a simple web build template with es6 and sass, using make	public, fork	2017-07-25T07:31:48Z
skeptycal/web-dev-for-data-scientists		public, fork	2021-03-20T04:46:44Z
skeptycal/web-scraping-for-journos	Began as duplicate of IRE17 Python 2 repo, potentially for use as template.	public, fork	2018-03-10T14:31:41Z
skeptycal/web_crawler	Web Scraping, Automate Facebook Login And Status Updates, Random Crawlers	public, fork	2016-05-19T03:54:27Z
skeptycal/webgems	A curated list of resources for devs and designers. Join me on devcord.com if you are up for a chit chat :)	public, fork	2021-04-03T15:08:27Z
skeptycal/wifi-lamp	A LED Wifi-enabled Lamp using ESP8266 and LPD8806	public, fork	2015-09-20T03:57:51Z
skeptycal/woeusb		public, fork	2018-09-08T17:40:30Z
skeptycal/women-in-programming-languages-research	Women in Programming Languages and Software Engineering Research	public, fork	2018-10-16T23:49:58Z
skeptycal/women-in-software-eng	Crowdsourced repository of women in software engineering stats.	public, fork	2018-11-23T16:53:53Z
skeptycal/world-atlas	Pre-built TopoJSON from Natural Earth.	public, fork	2018-09-26T13:16:05Z
skeptycal/xlsx	An R package to interact with Excel files using the Apache POI java library	public, fork	2021-01-14T20:45:02Z
skeptycal/youtube	Code from the Engineer Man YouTube channel	public, fork	2019-05-12T05:53:29Z
skeptycal/youtube-dl-playlist	Download videos from Youtube by playlist.	public, fork	2015-10-27T19:20:36Z
skeptycal/youtube-mp3-downloader	Downloads list of youtube urls as mp3	public, fork	2018-04-14T13:04:56Z
skeptycal/zen-of-programming		public, fork	2018-10-31T18:13:30Z
skeptycal/zero-to-quake-3	Implementing Quake 3 in Haskell & Vulkan	public, fork	2018-09-30T20:07:02Z
